pico_Interval Start,pico_Interval End,pico_Interval Duration
48199220.000,48199968.000,748.000
48200720.000,48201472.000,752.000
48202220.000,48202968.000,748.000
48203720.000,48204472.000,752.000
48205220.000,48205968.000,748.000
48206720.000,48207472.000,752.000
48208220.000,48208968.000,748.000
48209720.000,48210472.000,752.000
48211220.000,48211968.000,748.000
48212720.000,48213472.000,752.000
48214220.000,48214968.000,748.000
48215720.000,48216472.000,752.000
48217220.000,48217968.000,748.000
48218720.000,48219472.000,752.000
48220220.000,48220968.000,748.000
48221720.000,48222472.000,752.000
48223220.000,48223968.000,748.000
48224720.000,48225472.000,752.000
48226220.000,48226968.000,748.000
48227720.000,48228472.000,752.000
48229220.000,48229968.000,748.000
48230720.000,48231472.000,752.000
48232220.000,48232968.000,748.000
48233720.000,48234472.000,752.000
48235220.000,48235968.000,748.000
48236720.000,48237472.000,752.000
48238220.000,48238968.000,748.000
48239720.000,48240472.000,752.000
48241220.000,48241972.000,752.000
48242720.000,48243472.000,752.000
48244220.000,48244968.000,748.000
48245720.000,48246472.000,752.000
48247220.000,48247968.000,748.000
48248720.000,48249472.000,752.000
48250220.000,48250968.000,748.000
48251720.000,48252472.000,752.000
48253220.000,48253972.000,752.000
48254720.000,48255472.000,752.000
48256220.000,48256972.000,752.000
48257720.000,48258472.000,752.000
48259220.000,48259968.000,748.000
48260720.000,48261472.000,752.000
48262220.000,48262968.000,748.000
48263720.000,48264472.000,752.000
48265220.000,48265972.000,752.000
48266720.000,48267472.000,752.000
48268220.000,48268972.000,752.000
48269720.000,48270472.000,752.000
48271220.000,48271972.000,752.000
48272720.000,48273472.000,752.000
48274220.000,48274968.000,748.000
48275720.000,48276472.000,752.000
48277220.000,48277972.000,752.000
48278720.000,48279472.000,752.000
48280220.000,48280972.000,752.000
48281720.000,48282472.000,752.000
48283220.000,48283972.000,752.000
48284720.000,48285472.000,752.000
48286220.000,48286972.000,752.000
48287720.000,48288472.000,752.000
48289220.000,48289972.000,752.000
48290720.000,48291472.000,752.000
48292220.000,48292972.000,752.000
48293720.000,48294472.000,752.000
48295220.000,48295972.000,752.000
48296720.000,48297472.000,752.000
48298220.000,48298972.000,752.000
48299720.000,48300472.000,752.000
48301220.000,48301972.000,752.000
48302720.000,48303472.000,752.000
48304220.000,48304972.000,752.000
48305720.000,48306472.000,752.000
48307220.000,48307972.000,752.000
48308720.000,48309472.000,752.000
48310220.000,48310972.000,752.000
48311720.000,48312472.000,752.000
48313220.000,48313972.000,752.000
48314720.000,48315472.000,752.000
48316220.000,48316972.000,752.000
48317720.000,48318472.000,752.000
48319220.000,48319972.000,752.000
48320720.000,48321472.000,752.000
48322220.000,48322972.000,752.000
48323720.000,48324472.000,752.000
48325220.000,48325972.000,752.000
48326720.000,48327472.000,752.000
48328220.000,48328972.000,752.000
48329720.000,48330472.000,752.000
48331220.000,48331972.000,752.000
48332720.000,48333472.000,752.000
48334220.000,48334972.000,752.000
48335720.000,48336472.000,752.000
48337220.000,48337972.000,752.000
48338720.000,48339472.000,752.000
48340220.000,48340972.000,752.000
48341720.000,48342472.000,752.000
48343220.000,48343972.000,752.000
48344720.000,48345472.000,752.000
48346220.000,48346972.000,752.000
48347720.000,48348472.000,752.000
48349220.000,48349972.000,752.000
48350720.000,48351472.000,752.000
48352220.000,48352972.000,752.000
48353720.000,48354472.000,752.000
48355220.000,48355972.000,752.000
48356720.000,48357472.000,752.000
48358220.000,48358972.000,752.000
48359720.000,48360472.000,752.000
48361220.000,48361972.000,752.000
48362720.000,48363472.000,752.000
48364220.000,48364972.000,752.000
48365720.000,48366472.000,752.000
48367220.000,48367972.000,752.000
48368720.000,48369472.000,752.000
48370220.000,48370972.000,752.000
48371720.000,48372472.000,752.000
48373220.000,48373972.000,752.000
48374720.000,48375472.000,752.000
48376220.000,48376972.000,752.000
48377720.000,48378472.000,752.000
48379220.000,48379972.000,752.000
48380720.000,48381472.000,752.000
48382220.000,48382972.000,752.000
48383720.000,48384472.000,752.000
48385220.000,48385972.000,752.000
48386720.000,48387472.000,752.000
48388220.000,48388972.000,752.000
48389720.000,48390472.000,752.000
48391220.000,48391972.000,752.000
48392720.000,48393472.000,752.000
48394220.000,48394972.000,752.000
48395720.000,48396472.000,752.000
48397220.000,48397972.000,752.000
48398720.000,48399472.000,752.000
48400220.000,48400972.000,752.000
48401720.000,48402472.000,752.000
48403220.000,48403972.000,752.000
48404720.000,48405472.000,752.000
48406220.000,48406972.000,752.000
48407720.000,48408472.000,752.000
48409220.000,48409972.000,752.000
48410720.000,48411472.000,752.000
48412220.000,48412972.000,752.000
48413720.000,48414472.000,752.000
48415220.000,48415972.000,752.000
48416720.000,48417472.000,752.000
48418220.000,48418972.000,752.000
48419720.000,48420472.000,752.000
48421220.000,48421972.000,752.000
48422720.000,48423472.000,752.000
48424220.000,48424972.000,752.000
48425720.000,48426472.000,752.000
48427220.000,48427972.000,752.000
48428720.000,48429472.000,752.000
48430220.000,48430972.000,752.000
48431720.000,48432472.000,752.000
48433220.000,48433972.000,752.000
48434720.000,48435472.000,752.000
48436220.000,48436972.000,752.000
48437720.000,48438472.000,752.000
48439224.000,48439972.000,748.000
48440720.000,48441472.000,752.000
48442220.000,48442972.000,752.000
48443720.000,48444472.000,752.000
48445220.000,48445972.000,752.000
48446720.000,48447472.000,752.000
48448220.000,48448972.000,752.000
48449720.000,48450472.000,752.000
48451224.000,48451972.000,748.000
48452720.000,48453472.000,752.000
48454224.000,48454972.000,748.000
48455720.000,48456472.000,752.000
48457220.000,48457972.000,752.000
48458720.000,48459472.000,752.000
48460220.000,48460972.000,752.000
48461720.000,48462472.000,752.000
48463224.000,48463972.000,748.000
48464720.000,48465472.000,752.000
48466224.000,48466972.000,748.000
48467720.000,48468472.000,752.000
48469224.000,48469972.000,748.000
48470720.000,48471472.000,752.000
48472220.000,48472972.000,752.000
48473720.000,48474472.000,752.000
48475224.000,48475972.000,748.000
48476720.000,48477472.000,752.000
48478224.000,48478972.000,748.000
48479720.000,48480472.000,752.000
48481224.000,48481972.000,748.000
48482720.000,48483472.000,752.000
48484224.000,48484972.000,748.000
48485720.000,48486472.000,752.000
48487224.000,48487972.000,748.000
48488720.000,48489472.000,752.000
48490224.000,48490972.000,748.000
48491720.000,48492472.000,752.000
48493224.000,48493972.000,748.000
48494720.000,48495472.000,752.000
48496224.000,48496972.000,748.000
48497720.000,48498472.000,752.000
48499224.000,48499972.000,748.000
48500720.000,48501472.000,752.000
48502224.000,48502972.000,748.000
48503720.000,48504472.000,752.000
48505224.000,48505972.000,748.000
48506720.000,48507472.000,752.000
48508224.000,48508972.000,748.000
48509720.000,48510472.000,752.000
48511224.000,48511972.000,748.000
48512720.000,48513472.000,752.000
48514224.000,48514972.000,748.000
48515720.000,48516472.000,752.000
48517224.000,48517972.000,748.000
48518720.000,48519472.000,752.000
48520224.000,48520972.000,748.000
48521720.000,48522472.000,752.000
48523224.000,48523972.000,748.000
48524720.000,48525472.000,752.000
48526224.000,48526972.000,748.000
48527720.000,48528472.000,752.000
48529224.000,48529972.000,748.000
48530720.000,48531472.000,752.000
48532224.000,48532972.000,748.000
48533720.000,48534472.000,752.000
48535224.000,48535972.000,748.000
48536720.000,48537472.000,752.000
48538224.000,48538972.000,748.000
48539720.000,48540472.000,752.000
48541224.000,48541972.000,748.000
48542720.000,48543472.000,752.000
48544224.000,48544972.000,748.000
48545720.000,48546472.000,752.000
48547224.000,48547972.000,748.000
48548720.000,48549472.000,752.000
48550224.000,48550972.000,748.000
48551720.000,48552472.000,752.000
48553224.000,48553972.000,748.000
48554720.000,48555472.000,752.000
48556224.000,48556972.000,748.000
48557720.000,48558472.000,752.000
48559224.000,48559972.000,748.000
48560720.000,48561472.000,752.000
48562224.000,48562972.000,748.000
48563720.000,48564472.000,752.000
48565224.000,48565972.000,748.000
48566720.000,48567472.000,752.000
48568224.000,48568972.000,748.000
48569720.000,48570472.000,752.000
48571224.000,48571972.000,748.000
48572720.000,48573280.000,560.000
48600388.000,48601140.000,752.000
48601888.000,48602640.000,752.000
48603388.000,48604140.000,752.000
48604888.000,48605640.000,752.000
48606388.000,48607140.000,752.000
48607888.000,48608640.000,752.000
48609388.000,48610140.000,752.000
48610888.000,48611640.000,752.000
48612388.000,48613140.000,752.000
48613888.000,48614640.000,752.000
48615388.000,48616140.000,752.000
48616888.000,48617640.000,752.000
48618388.000,48619140.000,752.000
48619888.000,48620640.000,752.000
48621388.000,48622140.000,752.000
48622888.000,48623640.000,752.000
48624388.000,48625140.000,752.000
48625888.000,48626640.000,752.000
48627388.000,48628140.000,752.000
48628888.000,48629640.000,752.000
48630388.000,48631140.000,752.000
48631888.000,48632640.000,752.000
48633388.000,48634140.000,752.000
48634888.000,48635640.000,752.000
48636388.000,48637140.000,752.000
48637888.000,48638640.000,752.000
48639388.000,48640140.000,752.000
48640888.000,48641640.000,752.000
48642388.000,48643140.000,752.000
48643888.000,48644640.000,752.000
48645388.000,48646140.000,752.000
48646888.000,48647640.000,752.000
48648392.000,48649140.000,748.000
48649888.000,48650640.000,752.000
48651388.000,48652140.000,752.000
48652888.000,48653376.000,488.000
48740636.000,48740936.000,300.000
48741236.000,48741536.000,300.000
48741836.000,48742136.000,300.000
48742436.000,48742736.000,300.000
48743036.000,48743336.000,300.000
48743636.000,48743936.000,300.000
48744236.000,48744536.000,300.000
48744836.000,48745136.000,300.000
48745436.000,48745736.000,300.000
48746036.000,48746336.000,300.000
48746636.000,48746936.000,300.000
48747236.000,48747536.000,300.000
48747836.000,48748136.000,300.000
48748436.000,48748736.000,300.000
48749036.000,48749336.000,300.000
48749636.000,48749936.000,300.000
48750236.000,48750536.000,300.000
48750836.000,48751136.000,300.000
48751436.000,48751736.000,300.000
48752036.000,48752336.000,300.000
48752636.000,48752936.000,300.000
48753236.000,48753536.000,300.000
48753836.000,48754136.000,300.000
48754436.000,48754736.000,300.000
48755036.000,48755336.000,300.000
48755636.000,48755936.000,300.000
48756236.000,48756536.000,300.000
48756836.000,48757136.000,300.000
48757436.000,48757736.000,300.000
48758036.000,48758336.000,300.000
48758636.000,48758936.000,300.000
48759236.000,48759536.000,300.000
48759836.000,48760136.000,300.000
48760436.000,48760736.000,300.000
48761036.000,48761336.000,300.000
48761636.000,48761936.000,300.000
48762236.000,48762536.000,300.000
48762836.000,48763136.000,300.000
48763436.000,48763736.000,300.000
48764036.000,48764336.000,300.000
48764636.000,48764936.000,300.000
48765236.000,48765536.000,300.000
48765836.000,48766136.000,300.000
48766436.000,48766736.000,300.000
48767036.000,48767336.000,300.000
48767636.000,48767936.000,300.000
48768236.000,48768536.000,300.000
48768836.000,48769136.000,300.000
48769436.000,48769736.000,300.000
48770036.000,48770336.000,300.000
48770636.000,48770936.000,300.000
48771236.000,48771536.000,300.000
48771836.000,48772136.000,300.000
48772436.000,48772736.000,300.000
48773036.000,48773336.000,300.000
48773636.000,48773936.000,300.000
48774236.000,48774536.000,300.000
48774836.000,48775136.000,300.000
48775436.000,48775736.000,300.000
48776036.000,48776336.000,300.000
48776636.000,48776936.000,300.000
48777236.000,48777536.000,300.000
48777836.000,48778136.000,300.000
48778436.000,48778736.000,300.000
48779036.000,48779336.000,300.000
48779636.000,48779936.000,300.000
48780236.000,48780536.000,300.000
48780836.000,48781136.000,300.000
48781436.000,48781736.000,300.000
48782036.000,48782336.000,300.000
48782636.000,48782936.000,300.000
48783236.000,48783536.000,300.000
48783836.000,48784136.000,300.000
48784436.000,48784736.000,300.000
48785036.000,48785336.000,300.000
48785636.000,48785936.000,300.000
48786236.000,48786536.000,300.000
48786836.000,48787136.000,300.000
48787436.000,48787736.000,300.000
48788036.000,48788336.000,300.000
48788636.000,48788936.000,300.000
48789236.000,48789536.000,300.000
48789836.000,48790136.000,300.000
48790436.000,48790736.000,300.000
48791036.000,48791336.000,300.000
48791636.000,48791936.000,300.000
48792236.000,48792536.000,300.000
48813600.000,48813900.000,300.000
48814200.000,48814500.000,300.000
48814800.000,48815100.000,300.000
48815400.000,48815700.000,300.000
48816000.000,48816300.000,300.000
48816600.000,48816900.000,300.000
48817200.000,48817500.000,300.000
48817800.000,48818100.000,300.000
48818400.000,48818700.000,300.000
48819000.000,48819300.000,300.000
48819600.000,48819900.000,300.000
48820200.000,48820500.000,300.000
48820800.000,48821100.000,300.000
48821400.000,48821700.000,300.000
48822000.000,48822300.000,300.000
48822600.000,48822900.000,300.000
48823200.000,48823500.000,300.000
48823800.000,48824100.000,300.000
48824400.000,48824700.000,300.000
48825000.000,48825300.000,300.000
48825600.000,48825900.000,300.000
48826200.000,48826500.000,300.000
48826800.000,48827100.000,300.000
48827400.000,48827700.000,300.000
48828000.000,48828300.000,300.000
48828600.000,48828900.000,300.000
48829200.000,48829500.000,300.000
48829800.000,48830100.000,300.000
48830400.000,48830700.000,300.000
48831000.000,48831300.000,300.000
48831600.000,48831900.000,300.000
48832200.000,48832500.000,300.000
48832800.000,48833100.000,300.000
48833400.000,48833700.000,300.000
48834000.000,48834300.000,300.000
48834600.000,48834900.000,300.000
48835200.000,48835500.000,300.000
48835800.000,48836100.000,300.000
48836400.000,48836700.000,300.000
48837000.000,48837300.000,300.000
48837600.000,48837900.000,300.000
48838200.000,48838500.000,300.000
48838800.000,48839100.000,300.000
48839400.000,48839700.000,300.000
48840000.000,48840300.000,300.000
48840600.000,48840900.000,300.000
48841200.000,48841500.000,300.000
48841800.000,48842100.000,300.000
48842400.000,48842700.000,300.000
48843000.000,48843300.000,300.000
48843600.000,48843900.000,300.000
48844200.000,48844500.000,300.000
48844800.000,48845100.000,300.000
48845400.000,48845700.000,300.000
48846000.000,48846300.000,300.000
48846600.000,48846900.000,300.000
48847200.000,48847500.000,300.000
48847800.000,48848100.000,300.000
48848400.000,48848700.000,300.000
48849000.000,48849300.000,300.000
48849600.000,48849900.000,300.000
48850200.000,48850500.000,300.000
48850800.000,48851100.000,300.000
48851400.000,48851700.000,300.000
48852000.000,48852300.000,300.000
48852600.000,48852900.000,300.000
48853200.000,48853500.000,300.000
48853800.000,48854100.000,300.000
48854400.000,48854700.000,300.000
48855000.000,48855300.000,300.000
48855600.000,48855900.000,300.000
48856200.000,48856500.000,300.000
48856800.000,48857100.000,300.000
48857400.000,48857700.000,300.000
48858000.000,48858300.000,300.000
48858600.000,48858900.000,300.000
48859200.000,48859500.000,300.000
48859800.000,48860100.000,300.000
48860400.000,48860700.000,300.000
48861000.000,48861300.000,300.000
48861600.000,48861900.000,300.000
49008728.000,49009028.000,300.000
49009328.000,49009628.000,300.000
49009928.000,49010228.000,300.000
49010528.000,49010828.000,300.000
49011128.000,49011428.000,300.000
49011728.000,49012028.000,300.000
49012328.000,49012628.000,300.000
49012928.000,49013228.000,300.000
49013528.000,49013828.000,300.000
49014128.000,49014428.000,300.000
49014728.000,49015028.000,300.000
49015328.000,49015628.000,300.000
49015928.000,49016228.000,300.000
49016528.000,49016828.000,300.000
49017128.000,49017428.000,300.000
49017728.000,49018028.000,300.000
49018328.000,49018628.000,300.000
49018928.000,49019228.000,300.000
49019528.000,49019828.000,300.000
49020128.000,49020428.000,300.000
49020728.000,49021028.000,300.000
49021328.000,49021628.000,300.000
49021928.000,49022228.000,300.000
49022528.000,49022828.000,300.000
49023128.000,49023428.000,300.000
49023728.000,49024028.000,300.000
49024328.000,49024628.000,300.000
49024928.000,49025228.000,300.000
49025528.000,49025828.000,300.000
49026128.000,49026428.000,300.000
49026728.000,49027028.000,300.000
49027328.000,49027628.000,300.000
49027928.000,49028228.000,300.000
49028528.000,49028828.000,300.000
49029128.000,49029428.000,300.000
49029728.000,49030028.000,300.000
49030328.000,49030628.000,300.000
49030928.000,49031228.000,300.000
49031528.000,49031828.000,300.000
49032128.000,49032428.000,300.000
49032728.000,49033028.000,300.000
49033328.000,49033628.000,300.000
49033928.000,49034228.000,300.000
49034528.000,49034828.000,300.000
49035128.000,49035428.000,300.000
49035728.000,49036028.000,300.000
49036328.000,49036628.000,300.000
49036928.000,49037228.000,300.000
49037528.000,49037828.000,300.000
49038128.000,49038428.000,300.000
49038728.000,49039028.000,300.000
49039328.000,49039628.000,300.000
49039928.000,49040228.000,300.000
49040528.000,49040828.000,300.000
49041128.000,49041428.000,300.000
49041728.000,49042028.000,300.000
49042328.000,49042628.000,300.000
49042928.000,49043228.000,300.000
49043528.000,49043828.000,300.000
49044128.000,49044428.000,300.000
49044728.000,49045028.000,300.000
49045328.000,49045628.000,300.000
49045928.000,49046228.000,300.000
49046528.000,49046828.000,300.000
49047128.000,49047428.000,300.000
49047728.000,49048028.000,300.000
49048328.000,49048628.000,300.000
49048928.000,49049228.000,300.000
49049528.000,49049828.000,300.000
49050128.000,49050428.000,300.000
49050728.000,49051028.000,300.000
49051328.000,49051628.000,300.000
49051928.000,49052228.000,300.000
49052528.000,49052828.000,300.000
49053128.000,49053428.000,300.000
49053728.000,49054028.000,300.000
49054328.000,49054628.000,300.000
49054928.000,49055228.000,300.000
49055528.000,49055828.000,300.000
49056128.000,49056428.000,300.000
49056728.000,49057028.000,300.000
49057328.000,49057628.000,300.000
49057928.000,49058228.000,300.000
49058528.000,49058828.000,300.000
49059128.000,49059428.000,300.000
49059728.000,49060028.000,300.000
49060328.000,49060628.000,300.000
49060928.000,49061228.000,300.000
49061528.000,49061828.000,300.000
49062128.000,49062428.000,300.000
49062728.000,49063028.000,300.000
49063328.000,49063628.000,300.000
49063928.000,49064228.000,300.000
49064528.000,49064828.000,300.000
49065128.000,49065428.000,300.000
49065728.000,49066028.000,300.000
49066328.000,49066628.000,300.000
49066928.000,49067228.000,300.000
49067528.000,49067828.000,300.000
49068128.000,49068428.000,300.000
49068728.000,49069028.000,300.000
49069328.000,49069628.000,300.000
49069928.000,49070228.000,300.000
49070528.000,49070828.000,300.000
49071128.000,49071428.000,300.000
49071728.000,49072028.000,300.000
49072328.000,49072628.000,300.000
49072928.000,49073228.000,300.000
49073528.000,49073828.000,300.000
49074128.000,49074428.000,300.000
49074728.000,49075028.000,300.000
49075328.000,49075628.000,300.000
49075928.000,49076228.000,300.000
49076528.000,49076828.000,300.000
49077128.000,49077428.000,300.000
49077728.000,49078028.000,300.000
49078328.000,49078628.000,300.000
49078928.000,49079228.000,300.000
49079528.000,49079828.000,300.000
49080128.000,49080428.000,300.000
49080728.000,49081028.000,300.000
49081328.000,49081628.000,300.000
49081928.000,49082228.000,300.000
49082528.000,49082828.000,300.000
49083128.000,49083428.000,300.000
49083728.000,49084028.000,300.000
49084328.000,49084628.000,300.000
49084928.000,49085228.000,300.000
49085528.000,49085828.000,300.000
49086128.000,49086428.000,300.000
49086728.000,49087028.000,300.000
49087328.000,49087628.000,300.000
49087928.000,49088228.000,300.000
49088528.000,49088828.000,300.000
49089128.000,49089428.000,300.000
49089728.000,49090028.000,300.000
49090328.000,49090628.000,300.000
49090928.000,49091228.000,300.000
49091528.000,49091828.000,300.000
49092128.000,49092428.000,300.000
49092728.000,49093028.000,300.000
49093328.000,49093628.000,300.000
49093928.000,49094228.000,300.000
49094528.000,49094828.000,300.000
49095128.000,49095428.000,300.000
49095728.000,49096028.000,300.000
49096328.000,49096628.000,300.000
49096928.000,49097228.000,300.000
49097528.000,49097828.000,300.000
49098128.000,49098428.000,300.000
49098728.000,49099028.000,300.000
49099328.000,49099628.000,300.000
49099928.000,49100228.000,300.000
49100528.000,49100828.000,300.000
49101128.000,49101428.000,300.000
49101728.000,49102028.000,300.000
49102328.000,49102628.000,300.000
49102928.000,49103228.000,300.000
49103528.000,49103828.000,300.000
49104128.000,49104428.000,300.000
49104728.000,49105028.000,300.000
49105328.000,49105628.000,300.000
49105928.000,49106228.000,300.000
49106528.000,49106828.000,300.000
49107128.000,49107428.000,300.000
49107728.000,49108028.000,300.000
49108328.000,49108628.000,300.000
49108928.000,49109228.000,300.000
49109528.000,49109828.000,300.000
49110128.000,49110428.000,300.000
49110728.000,49111028.000,300.000
49111328.000,49111628.000,300.000
49111928.000,49112228.000,300.000
49112528.000,49112828.000,300.000
49113128.000,49113428.000,300.000
49113728.000,49114028.000,300.000
49114328.000,49114628.000,300.000
49114928.000,49115228.000,300.000
49115528.000,49115828.000,300.000
49116128.000,49116428.000,300.000
49116728.000,49117028.000,300.000
49117328.000,49117628.000,300.000
49117928.000,49118228.000,300.000
49118528.000,49118828.000,300.000
49119128.000,49119428.000,300.000
49119728.000,49120028.000,300.000
49120328.000,49120628.000,300.000
49120928.000,49121228.000,300.000
49121528.000,49121828.000,300.000
49122128.000,49122428.000,300.000
49122728.000,49123028.000,300.000
49123328.000,49123628.000,300.000
49123928.000,49124228.000,300.000
49124528.000,49124828.000,300.000
49125128.000,49125428.000,300.000
49125728.000,49126028.000,300.000
49126328.000,49126628.000,300.000
49126928.000,49127228.000,300.000
49127528.000,49127828.000,300.000
49128128.000,49128428.000,300.000
49128728.000,49129028.000,300.000
49129328.000,49129628.000,300.000
49129928.000,49130228.000,300.000
49130528.000,49130828.000,300.000
49131128.000,49131428.000,300.000
49131728.000,49132028.000,300.000
49132328.000,49132628.000,300.000
49132928.000,49133228.000,300.000
49133528.000,49133828.000,300.000
49134128.000,49134428.000,300.000
49134728.000,49135028.000,300.000
49135328.000,49135628.000,300.000
49135928.000,49136228.000,300.000
49136528.000,49136828.000,300.000
49137128.000,49137428.000,300.000
49137728.000,49138028.000,300.000
49138328.000,49138628.000,300.000
49138928.000,49139228.000,300.000
49139528.000,49139828.000,300.000
49140128.000,49140428.000,300.000
49140728.000,49141028.000,300.000
49141328.000,49141628.000,300.000
49141928.000,49142228.000,300.000
49142528.000,49142828.000,300.000
49143128.000,49143428.000,300.000
49143728.000,49144028.000,300.000
49144328.000,49144628.000,300.000
49144928.000,49145228.000,300.000
49145528.000,49145828.000,300.000
49146128.000,49146428.000,300.000
49146728.000,49147028.000,300.000
49147328.000,49147628.000,300.000
49147928.000,49148228.000,300.000
49148528.000,49148828.000,300.000
49149128.000,49149428.000,300.000
49149728.000,49150028.000,300.000
49150328.000,49150628.000,300.000
49150928.000,49151228.000,300.000
49151528.000,49151828.000,300.000
49152128.000,49152428.000,300.000
49152728.000,49153028.000,300.000
49153328.000,49153628.000,300.000
49153928.000,49154228.000,300.000
49154528.000,49154828.000,300.000
49155128.000,49155428.000,300.000
49155728.000,49156028.000,300.000
49156328.000,49156628.000,300.000
49156928.000,49157228.000,300.000
49157528.000,49157828.000,300.000
49158128.000,49158428.000,300.000
49158728.000,49159028.000,300.000
49159328.000,49159628.000,300.000
49159928.000,49160228.000,300.000
49160528.000,49160828.000,300.000
49161128.000,49161428.000,300.000
49161728.000,49162028.000,300.000
49162328.000,49162628.000,300.000
49162928.000,49163228.000,300.000
49163528.000,49163828.000,300.000
49164128.000,49164428.000,300.000
49164728.000,49165028.000,300.000
49165328.000,49165628.000,300.000
49165928.000,49166228.000,300.000
49166528.000,49166828.000,300.000
49167128.000,49167428.000,300.000
49167728.000,49168028.000,300.000
49168328.000,49168628.000,300.000
49168928.000,49169228.000,300.000
49169528.000,49169828.000,300.000
49170128.000,49170428.000,300.000
49170728.000,49171028.000,300.000
49171328.000,49171628.000,300.000
49171928.000,49172228.000,300.000
49172528.000,49172828.000,300.000
49173128.000,49173428.000,300.000
49173728.000,49174028.000,300.000
49174328.000,49174628.000,300.000
49174928.000,49175228.000,300.000
49175528.000,49175828.000,300.000
49176128.000,49176428.000,300.000
49176728.000,49177028.000,300.000
49177328.000,49177628.000,300.000
49177928.000,49178228.000,300.000
49178528.000,49178828.000,300.000
49179128.000,49179428.000,300.000
49179728.000,49180028.000,300.000
49180328.000,49180628.000,300.000
49180928.000,49181228.000,300.000
49181528.000,49181828.000,300.000
49182128.000,49182428.000,300.000
49182728.000,49183028.000,300.000
49183328.000,49183628.000,300.000
49183928.000,49184228.000,300.000
49184528.000,49184828.000,300.000
49185128.000,49185428.000,300.000
49185728.000,49186028.000,300.000
49186328.000,49186628.000,300.000
49186928.000,49187228.000,300.000
49187528.000,49187828.000,300.000
49188128.000,49188428.000,300.000
49188728.000,49189028.000,300.000
49189328.000,49189628.000,300.000
49189928.000,49190228.000,300.000
49190528.000,49190828.000,300.000
49191128.000,49191428.000,300.000
49191728.000,49192028.000,300.000
49192328.000,49192628.000,300.000
49192928.000,49193228.000,300.000
49193528.000,49193828.000,300.000
49194128.000,49194428.000,300.000
49194728.000,49195028.000,300.000
49195328.000,49195628.000,300.000
49195928.000,49196228.000,300.000
49196528.000,49196828.000,300.000
49197128.000,49197428.000,300.000
49197728.000,49198028.000,300.000
49198328.000,49198628.000,300.000
49198928.000,49199228.000,300.000
49199528.000,49199828.000,300.000
49200128.000,49200428.000,300.000
49200728.000,49201028.000,300.000
49201328.000,49201628.000,300.000
49201928.000,49202228.000,300.000
49202528.000,49202828.000,300.000
49203128.000,49203428.000,300.000
49203728.000,49204028.000,300.000
49204328.000,49204628.000,300.000
49204928.000,49205228.000,300.000
49205528.000,49205828.000,300.000
49206128.000,49206428.000,300.000
49206728.000,49207028.000,300.000
49207328.000,49207628.000,300.000
49207928.000,49208228.000,300.000
49208528.000,49208828.000,300.000
49209128.000,49209428.000,300.000
49209728.000,49210028.000,300.000
49210328.000,49210628.000,300.000
49210928.000,49211228.000,300.000
49211528.000,49211828.000,300.000
49212128.000,49212428.000,300.000
49212728.000,49213028.000,300.000
49213328.000,49213628.000,300.000
49213928.000,49214228.000,300.000
49214528.000,49214828.000,300.000
49215128.000,49215428.000,300.000
49215728.000,49216028.000,300.000
49216328.000,49216628.000,300.000
49216928.000,49217228.000,300.000
49217528.000,49217828.000,300.000
49218128.000,49218428.000,300.000
49218728.000,49219028.000,300.000
49219328.000,49219628.000,300.000
49219928.000,49220228.000,300.000
49220528.000,49220828.000,300.000
49221128.000,49221428.000,300.000
49221728.000,49222028.000,300.000
49222328.000,49222628.000,300.000
49222928.000,49223228.000,300.000
49223528.000,49223828.000,300.000
49224128.000,49224428.000,300.000
49224728.000,49225028.000,300.000
49225328.000,49225628.000,300.000
49225928.000,49226228.000,300.000
49226528.000,49226828.000,300.000
49227128.000,49227428.000,300.000
49227728.000,49228028.000,300.000
49228328.000,49228628.000,300.000
49228928.000,49229228.000,300.000
49229528.000,49229828.000,300.000
49230128.000,49230428.000,300.000
49230728.000,49231028.000,300.000
49231328.000,49231628.000,300.000
49231928.000,49232228.000,300.000
49232528.000,49232828.000,300.000
49233128.000,49233428.000,300.000
49233728.000,49234028.000,300.000
49234328.000,49234628.000,300.000
49234928.000,49235228.000,300.000
49235528.000,49235828.000,300.000
49236128.000,49236428.000,300.000
49236728.000,49237028.000,300.000
49237328.000,49237628.000,300.000
49237928.000,49238228.000,300.000
49238528.000,49238828.000,300.000
49239128.000,49239428.000,300.000
49239728.000,49240028.000,300.000
49240328.000,49240628.000,300.000
49240928.000,49241228.000,300.000
49241528.000,49241828.000,300.000
49242128.000,49242428.000,300.000
49242728.000,49243028.000,300.000
49243328.000,49243628.000,300.000
49243928.000,49244228.000,300.000
49244528.000,49244828.000,300.000
49245128.000,49245428.000,300.000
49245728.000,49246028.000,300.000
49246328.000,49246628.000,300.000
49246928.000,49247228.000,300.000
49247528.000,49247828.000,300.000
49248128.000,49248428.000,300.000
49248728.000,49249028.000,300.000
49249328.000,49249628.000,300.000
49249928.000,49250228.000,300.000
49250528.000,49250828.000,300.000
49251128.000,49251428.000,300.000
49251728.000,49252028.000,300.000
49252328.000,49252628.000,300.000
49252928.000,49253228.000,300.000
49253528.000,49253828.000,300.000
49254128.000,49254428.000,300.000
49254728.000,49255028.000,300.000
49255328.000,49255628.000,300.000
49255928.000,49256228.000,300.000
49256528.000,49256828.000,300.000
49257128.000,49257428.000,300.000
49257728.000,49258028.000,300.000
49258328.000,49258628.000,300.000
49258928.000,49259228.000,300.000
49259528.000,49259828.000,300.000
